id,tip,st_sob,hisa_tip,lokacija,lokacija_podrobno,m2,leto_gradnje,leto_adaptacije,tip_ponudbe,cena
1076,stanovanje,3,,ljubljana-mesto,ČRNUČE,69.40,2024,,Agencija,315.000
1077,stanovanje,3,,ljubljana-mesto,ČRNUČE,69.00,2024,,Agencija,308.000
1078,stanovanje,3,,ljubljana-mesto,ZG. KAŠELJ,79.20,1955,,Agencija,239.000
1079,stanovanje,3,,ljubljana-mesto,LJ. CENTER,92.00,1958,2023,Agencija,480.000
1080,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,56.00,1970,2016,Zasebna,250.000
1081,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",220.20,2024,,Agencija,1.936.920
1082,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",224.20,2024,,Agencija,1.050.480
1083,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",186.40,2024,,Agencija,1.881.000
1084,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",216.60,2024,,Agencija,1.050.856
1085,stanovanje,2,,ljubljana-mesto,"SP. ŠIŠKA, BELLEVUE LIVING / FRANKOPANSKA",53.80,1889,2016,Zasebna,201.000
1086,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, ILIRSKA ULICA",84.90,1907,2015,Agencija,350.000
1087,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, IZJEMNA PRILOŽNOST",134.97,2023,,Agencija,1.066.971
1088,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, EDINSTVENA ARHITEKTURA",98.21,2023,,Agencija,703.973
1089,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, VRHUNSKA DOVRŠENOST",101.14,2023,,Agencija,958.406
1090,stanovanje,2,,ljubljana-mesto,LJ. CENTER,64.00,1965,,Agencija,270.000
1091,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,60.33,2024,,Agencija,302.487
1092,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,101.50,1976,,Agencija,309.000
1093,stanovanje,4,,ljubljana-mesto,TRNOVO,214.00,2023,,Agencija,989.000
1094,stanovanje,3,,ljubljana-mesto,LJ. MOSTE,83.90,1974,,Agencija,315.000
1095,stanovanje,3,,ljubljana-mesto,"LJ. VIČ, GORKIČEVA ULICA",84.20,1966,2023,Zasebna,365.000
1096,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,60.85,2024,,Agencija,286.389
1097,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.40,2024,,Agencija,446.779
1098,stanovanje,2,,ljubljana-mesto,LJ. CENTER,51.30,1910,2017,Agencija,299.000
1099,stanovanje,3,,ljubljana-mesto,"BROD, IZVEDBA NA KLJUČ",115.17,2023,,Agencija,515.000
1100,stanovanje,3,,ljubljana-mesto,ČRNUČE,69.40,2024,,Agencija,310.000
1101,stanovanje,3,,ljubljana-mesto,ČRNUČE,69.40,2024,,Agencija,315.000
1102,stanovanje,3,,ljubljana-mesto,ČRNUČE,69.00,2024,,Agencija,308.000
1103,stanovanje,3,,ljubljana-mesto,ZG. KAŠELJ,79.20,1955,,Agencija,239.000
1104,stanovanje,3,,ljubljana-mesto,LJ. CENTER,92.00,1958,2023,Agencija,480.000
1105,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,56.00,1970,2016,Zasebna,250.000
1106,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",220.20,2024,,Agencija,1.936.920
1107,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",224.20,2024,,Agencija,1.050.480
1108,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",186.40,2024,,Agencija,1.881.000
1109,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",216.60,2024,,Agencija,1.050.856
1110,stanovanje,2,,ljubljana-mesto,"SP. ŠIŠKA, BELLEVUE LIVING / FRANKOPANSKA",53.80,1889,2016,Zasebna,201.000
1111,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, ILIRSKA ULICA",84.90,1907,2015,Agencija,350.000
1112,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, IZJEMNA PRILOŽNOST",134.97,2023,,Agencija,1.066.971
1113,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, EDINSTVENA ARHITEKTURA",98.21,2023,,Agencija,703.973
1114,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, VRHUNSKA DOVRŠENOST",101.14,2023,,Agencija,958.406
1115,stanovanje,2,,ljubljana-mesto,LJ. CENTER,64.00,1965,,Agencija,270.000
1116,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,60.33,2024,,Agencija,302.487
1117,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,101.50,1976,,Agencija,309.000
1118,stanovanje,4,,ljubljana-mesto,TRNOVO,214.00,2023,,Agencija,989.000
1119,stanovanje,3,,ljubljana-mesto,LJ. MOSTE,83.90,1974,,Agencija,315.000
1120,stanovanje,4,,ljubljana-mesto,LJ. CENTER,227.00,1525,2022,Agencija,1.300.000
1121,stanovanje,4,,ljubljana-mesto,LJ. CENTER,194.00,1971,2006,Agencija,419.900
1122,stanovanje,4,,ljubljana-mesto,TRNOVO,194.00,1971,2006,Agencija,419.900
1123,stanovanje,,,ljubljana-mesto,"LJ. CENTER, BOHORIČEVA",31.60,1800,,Agencija,99.000
1124,stanovanje,3,,ljubljana-mesto,"LJ. VIČ, BLIZU TRŽAŠKE IN CENTRA",76.20,1912,2010,Agencija,249.000
1125,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,52.20,1964,1985,Agencija,205.000
1126,stanovanje,3,,ljubljana-mesto,"SP. ŠIŠKA, ULICA MILANA MAJCNA",90.00,2005,2021,Agencija,360.000
1127,stanovanje,3,,ljubljana-mesto,MURGLE,137.00,2022,,Agencija,1.140.000
1128,stanovanje,4,,ljubljana-mesto,"LJ. VIČ, ROŽNA DOLINA",262.00,1920,2019,Agencija,699.000
1129,stanovanje,,,ljubljana-mesto,LJ. ŠIŠKA,19.20,1983,,Agencija,85.000
1130,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, MESTNI TRG",75.50,1800,2008,Agencija,497.000
1131,stanovanje,1,,ljubljana-mesto,"LJ. MOSTE, PARTIZANSKA",42.50,1900,2000,Agencija,136.000
1132,stanovanje,4,,ljubljana-mesto,LJ. CENTER,170.40,2005,,Agencija,1.490.000
1133,stanovanje,,,ljubljana-mesto,RUDNIK,147.50,1974,ogled,Agencija,379.000
1134,stanovanje,3,,ljubljana-mesto,LJ. CENTER,70.76,1961,2014,Zasebna,350.000
1135,stanovanje,2.5,,ljubljana-mesto,PODUTIK,57.90,1967,,Agencija,165.000
1136,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2025,,Agencija,446.779
1137,stanovanje,3,,ljubljana-mesto,DOLGI MOST,66.00,2023,,Agencija,351.229
1138,stanovanje,4,,ljubljana-mesto,DOLGI MOST,81.00,2023,,Agencija,457.645
1139,stanovanje,3,,ljubljana-mesto,"DRAVLJE, LJ.",70.20,2023,,Agencija,424.500
1140,stanovanje,4,,ljubljana-mesto,LJ. VIČ,119.90,2023,,Agencija,407.922
1141,stanovanje,3,,ljubljana-mesto,LJ. VIČ,77.10,2023,,Agencija,299.705
1142,stanovanje,3,,ljubljana-mesto,LJ. CENTER,82.00,1760,2013,Agencija,365.000
1143,stanovanje,3,,ljubljana-mesto,ŠMARTNO POD ŠMARNO GORO,115.17,2023,,Agencija,516.811
1144,stanovanje,3,,ljubljana-mesto,ŠTEPANJSKO NASELJE,83.90,1974,,Zasebna,315.000
1145,stanovanje,,,ljubljana-mesto,"ČRNUČE, ČRNUŠKI BAJER",298.96,2024,,Agencija,822.000
1146,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,67.78,2024,,Agencija,333.382
1147,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,60.85,2024,,Agencija,286.389
1148,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,78.60,2024,,Agencija,387.587
1149,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,78.60,2024,,Agencija,389.360
1150,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,78.51,2024,,Agencija,379.618
1151,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2025,,Agencija,310.211
1152,stanovanje,2,,ljubljana-mesto,BS 3,56.10,1976,,Agencija,228.000
1153,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,78.60,2025,,Agencija,389.360
1154,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2024,,Agencija,456.152
1155,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2025,,Agencija,307.868
1156,stanovanje,3,,ljubljana-mesto,NOVE JARŠE,97.80,1952,2020,Agencija,265.000
1157,stanovanje,3,,ljubljana-mesto,ŠTEPANJSKO NASELJE,86.10,1974,2012,Agencija,289.000
1158,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,78.00,1978,1999,Agencija,299.000
1159,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, FERENTOV VRT",64.10,1965,,Agencija,270.000
1160,stanovanje,4,,ljubljana-mesto,"LJ. CENTER, STARI TRG",206.80,1600,,Agencija,580.000
1161,stanovanje,3,,ljubljana-mesto,BRDO,73.00,2024,,Agencija,481.000
1162,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, GORAZDOVA ULICA",75.00,1961,,Agencija,255.000
1163,stanovanje,4,,ljubljana-mesto,LJ. ŠIŠKA,117.63,2023,,Agencija,494.390
1164,stanovanje,,,ljubljana-mesto,"STARA LJ., STARI TRG",335.80,1630,2014,Zasebna,
1165,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,67.78,2024,,Agencija,333.382
1166,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,68.48,2024,,Agencija,310.211
1167,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2023,,Agencija,446.779
1168,stanovanje,3,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK",92.39,2024,,Agencija,446.779
1169,stanovanje,4,,ljubljana-mesto,LJ. CENTER,365.00,1742,2020,Agencija,1.490.000
1170,stanovanje,2,,ljubljana-mesto,"LJ. BEŽIGRAD, BEŽIGRAJSKI TROJČEK 64",68.48,2024,,Agencija,310.211
1171,stanovanje,3,,ljubljana-mesto,"VODMAT, REZIDENCA",96.70,2023,,Agencija,411.000
1172,stanovanje,4,,ljubljana-mesto,"VODMAT, REZIDENCA",113.85,2023,,Agencija,495.000
1173,stanovanje,2,,ljubljana-mesto,"VODMAT, REZIDENCA",56.54,2023,,Agencija,279.000
1174,stanovanje,3.5,,ljubljana-mesto,"VODMAT, REZIDENCA",96.16,2023,,Agencija,460.000
1175,stanovanje,2,,ljubljana-mesto,"VODMAT, REZIDENCA",58.12,2023,,Agencija,279.000
1176,stanovanje,2,,ljubljana-mesto,"VODMAT, REZIDENCA",69.45,2023,,Agencija,326.000
1177,stanovanje,4,,ljubljana-mesto,"VODMAT, REZIDENCA",105.10,2023,,Agencija,517.000
1178,stanovanje,3,,ljubljana-mesto,"VODMAT, REZIDENCA",83.27,2023,,Agencija,450.000
1179,stanovanje,1,,ljubljana-mesto,"VODMAT, REZIDENCA",47.38,2023,,Agencija,249.000
1180,stanovanje,,,ljubljana-mesto,"LJ. CENTER, DALMATINKA, PENTHOUSE",390.30,2022,,Agencija,3.932.029
1181,stanovanje,3,,ljubljana-mesto,VEVČE,169.70,2023,,Agencija,364.000
1182,stanovanje,4,,ljubljana-mesto,BRDO,92.00,2024,,Agencija,563.600
1183,stanovanje,3,,ljubljana-mesto,ROŽNA DOLINA,87.91,2023,,Agencija,500.000
1184,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, BAVARSKI DVOR, KOZOLEC",100.50,1956,2011,Agencija,521.000
1185,stanovanje,,,ljubljana-mesto,LJ. CENTER,134.20,1895,,Agencija,967.000
1186,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,85.84,2023,,Agencija,430.164
1187,stanovanje,3,,ljubljana-mesto,VEVČE,92.80,2023,,Agencija,333.100
1188,stanovanje,2,,ljubljana-mesto,VEVČE,65.30,2023,,Agencija,252.700
1189,stanovanje,2,,ljubljana-mesto,VEVČE,70.50,2023,,Agencija,273.400
1190,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, BAVARSKI DVOR",119.45,1956,,Zasebna,470.000
1191,stanovanje,,,ljubljana-mesto,"BRDO, OB PST",161.00,2024,,Agencija,659.000
1192,stanovanje,1.5,,ljubljana-mesto,POLJE,40.10,1976,,Agencija,169.000
1193,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,92.39,2023,,Agencija,451.466
1194,stanovanje,4,,ljubljana-mesto,POLJE,144.20,2023,,Agencija,440.205
1195,stanovanje,4,,ljubljana-mesto,POLJE,175.50,2023,,Agencija,509.472
1196,stanovanje,4,,ljubljana-mesto,POLJE,212.10,2023,,Agencija,608.521
1197,stanovanje,4.5,,ljubljana-mesto,"LJ. CENTER, GRAJSKI HRIB",196.90,1837,2000,Agencija,580.000
1198,stanovanje,3,,ljubljana-mesto,ČRNUČE,89.80,2024,,Agencija,379.144
1199,stanovanje,2,,ljubljana-mesto,LJ. MOSTE,50.00,2000,,Zasebna,150.000
1200,stanovanje,2,,ljubljana-mesto,KODELJEVO,52.50,1964,2005,Agencija,249.000
1201,stanovanje,2.5,,ljubljana-mesto,LJ. CENTER,50.60,1880,2007,Agencija,210.000
1202,stanovanje,3.5,,ljubljana-mesto,"RUDNIK, LAVRICA",96.01,2022,,Agencija,366.000
1203,stanovanje,4,,ljubljana-mesto,"LJ. VIČ, ROŽNA DOLINA, SKAPINOVA ULICA",142.80,1920,2019,Agencija,640.000
1204,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",81.49,2024,,Agencija,476.883
1205,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",58.78,2024,,Agencija,337.365
1206,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",60.71,2024,,Agencija,338.888
1207,stanovanje,2,,ljubljana-mesto,"LJ. CENTER, DEVANA PARK II",71.56,2024,,Agencija,437.138
1208,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, VOŠNJAKOVA UL.",114.70,1955,2021,Agencija,480.000
1209,stanovanje,2,,ljubljana-mesto,DOLGI MOST,61.60,1917,2015,Agencija,179.000
1210,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, CELOVŠKA CESTA, 2 POSLOVNA APP",137.30,1967,2008,Agencija,299.000
1211,stanovanje,4.5,,ljubljana-mesto,LJ. CENTER,138.15,1905,2015,Zasebna,1.230.000
1212,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VRHUNSKO UDOBJE",110.80,2023,,Agencija,1.100.460
1213,stanovanje,2,,ljubljana-mesto,LJ. BEŽIGRAD,65.30,2014,,Agencija,369.000
1214,stanovanje,4,,ljubljana-mesto,ZELENA JAMA,100.00,1948,2018,Agencija,320.000
1215,stanovanje,3,,ljubljana-mesto,ROŽNA DOLINA,91.90,1936,,Agencija,320.000
1216,stanovanje,3,,ljubljana-mesto,LJ. BEŽIGRAD,103.40,1943,2012,Agencija,385.000
1217,stanovanje,2,,ljubljana-mesto,"ZUPANČIČEVA JAMA, CARPE DIEM PROJEKT",69.80,1997,2023,Agencija,411.372
1218,stanovanje,3,,ljubljana-mesto,LJ. CENTER,121.60,1920,2005,Agencija,860.000
1219,stanovanje,1,,ljubljana-mesto,LJ. ŠIŠKA,77.34,2023,,Agencija,281.039
1220,stanovanje,3,,ljubljana-mesto,KODELJEVO,102.00,1910,,Agencija,259.000
1221,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, VEROVŠKOVA, PLEČENIKOVA CERKEV.",80.00,1937,2011,Zasebna,275.000
1222,stanovanje,3,,ljubljana-mesto,ROŽNA DOLINA,119.60,1936,2008,Agencija,320.000
1223,stanovanje,3,,ljubljana-mesto,LJ. MOSTE,85.00,1974,,Agencija,286.000
1224,stanovanje,3,,ljubljana-mesto,LJ. CENTER,151.00,2003,,Agencija,900.000
1225,stanovanje,2,,ljubljana-mesto,LJ. CENTER,76.80,1935,2020,Agencija,319.000
1226,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, ŽUPANČIČEVA ULICA",121.60,1920,2013,Agencija,800.000
1227,stanovanje,4,,ljubljana-mesto,LJ. VIČ,142.00,1920,2019,Agencija,800.000
1228,stanovanje,4,,ljubljana-mesto,"ROŽNA DOLINA, VILA ENAJSTKA",136.60,2024,,Agencija,1.075.330
1229,stanovanje,,,ljubljana-mesto,TRNOVO,255.00,2023,,Agencija,1.020.000
1230,stanovanje,3,,ljubljana-mesto,POLJE,103.80,1955,2011,Agencija,257.000
1231,stanovanje,3,,ljubljana-mesto,LJ. ŠIŠKA,81.80,2018,,Zasebna,600.000
1232,stanovanje,,,ljubljana-mesto,"LJ. VIČ, RUDNIK",115.00,1984,,Agencija,389.000
1233,stanovanje,3,,ljubljana-mesto,LJ. CENTER,114.70,1955,2022,Agencija,490.000
1234,stanovanje,3,,ljubljana-mesto,"LJ. ŠIŠKA, ZG.",77.45,1950,2008,Zasebna,270.000
1235,stanovanje,,,ljubljana-mesto,"LJ. CENTER, POLJANSKI NASIP",91.40,1856,,Agencija,298.900
1236,stanovanje,,,ljubljana-mesto,"LJ. BEŽIGRAD, 1A DUPLEKS REZIDENCA",359.70,2011,,Agencija,970.000
1237,stanovanje,,,ljubljana-mesto,LJ. VIČ,147.50,1974,1990,Zasebna,379.000
1238,stanovanje,3,,ljubljana-mesto,"LJ. CENTER, POLJANSKA CESTA",94.30,1735,2023,Agencija,550.000
1239,stanovanje,,,ljubljana-mesto,"LJ. CENTER, POLJANSKA CESTA",36.30,1735,,Agencija,240.000
